d2_3;0;0;1;1;0;1;0;1;0;1;0;0;0;1;1;0;1;1;0;0;1;0;1;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;1;1;0;0;0;1;0;0;1;1;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;1;1;1;0;0;0;0;1;0;0;0;1;0;0;0;0;0;1;0;0;1;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;1;0;1;1;0;0;1;0;1;0;0;1;1;0;0;1;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;1;1;0;0;0;0;1;0;0;0;0;1;0;0;0;0;1;0;1;0;0;0;1;0;0;0;0;0;1;1;0;0;0;0;1;1;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;1;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;1;1;0;0;0;1;0;0;1;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;1;1;0;1;1;0;0;0;0;1;0;1;1;1;0;0;0;0;0;1;0;0;0;1;1;1;0;0;0;0;1;1;0;0;1;1;1;0;0;0;0;0;1;0;1;0;0;0;0;1;1;1;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;1;0;0;0;0;0;1;0;1;1;0;0;0;0;1;0;1;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;1;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;1;0;0;0;1;0;1;0;0;0;0;1;0;0;1;0;0;1;1;0;1
d3_3;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;1;1;0;0;0;0;0;1;0;0;1;0;0;0;1;0;1;0;0;0;1;0;0;0;0;0;0;0;1;0;1;0;1;0;0;0;0;0;0;1;0;1;0;0;0;0;0;1;0;1;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;1;1;1;1;0;1;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;1;1;0;0;0;1;0;1;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;1;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;1;0;0;0;1;0;0;1;1;1;0;1;0;1;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;1;0;1;0;0;0;0;1;1;0;0;0;0;0;0;0;0;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;1;0;0;0;1;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;1;1;0;0;1;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;1;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;1;1;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;1;1;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;1;0;1;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0
d4_3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;1;0;0;0;1;0;0;0;0;1;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
dist_3;15.6;11.4;5;3.71;14.05365;5;14.4;3;5.7;11.2;11.4;10.2;5.4;12.65741;7.95;10.9;16.5;5.2;16.7;5.4;9;12.6;6;10.2;12.2;16.5;9.6;3.65;13.1;12;10;16.5;2.65;9;15.32;9.51324;3.24315;8.15;4.5;12;3;13.3;7.13493;7.95;7.2;8.86461;10.57;14.5;10.2;11.02671;16.7;4.5;15.7;3.71;14.3;10.16187;10.83;6.89;16.8;7.2;9;5.3;6;7.895;2.4;11.02671;7.804;11.15;12.6;7.94;3.71;10.8;5.3;12.03;12.10776;18;11.7;15.6;;12.2;5.3;1.59;6;9.6;11.89155;18.125;3.71;12;17.024;10.8;7.778174;2.4;10.4;11.28;15.6;2.5;2.65;10;2.51;2.65;13.7;11.4;7.1;21;4.75662;14.81;5.88;13.15;12.10776;18;11.4;15.6;7.2;12;4.5;5;5.3;10.2;12.6;15.6;16.86438;11.45913;5.83767;5.62146;7.95;17.94543;5.3;4.2;7.78356;7.2;4.5;5.9;11.2361;9.006;5.5;5;6;6.97;7.2;5;12.2;11.4;10.2;12.92;14.05365;12.03;12.6;6.4863;2.1;1.5;12.92;10.8;16.43196;16.8;9;14.05365;16.8;8.15;17.94543;9;4.24;7.95;9;9.6;16.34;9;15.96;8.3;5.2;10.83;15.37;13.6;10.298;1.3;9.6;12.4;9;5.4;4.5;14.4;;14.91849;5.3;14.48607;14.4;8.86461;10.83;12.6;16.37101;5.3;12.6;3.75;7.2;5.4;7.5;9;11.32;12.5;13.8;16.5;14.44;12.78;9.51324;15;10.203;6.3;6.70251;12.6;12.92;4.54041;2.5;15.99954;15;11.665;12.5;5.5;8.436;6.27009;12.6;5.87;5.83767;6;9.6;7.2;16.5;9.6;7.3;12.6;3.6;6;2.63;13.8;5;11.78;14.4;12;14.91849;5.4;9.145;3.6;5;11.45862;9.94566;10.83;1.84;3.71;12;9.4;6;7.245;4;2.65;16.79;14.5;7.2;21;9;9.6;13.8;7.56735;13.5;5;13.8;10.66;5;7.804;15.8;13.7;7.2;16.5;5;7.2;3.71;5;12;7.2;3.61;3.686;5;3.02694;17.3;17.48971;3.71;2.66;9.3;18;12;0.5;5;12.9;9.6;16.8;4.5;5;10.1;10.8;16;7.78356;11.4;5.3;5;16.43196;7.2;2.765863;7.5;5;12.6;12;16.21575;3.6;12;5;8.8;7.9;11;13.8;10.3;1.9;5;16.5;9.3;7.5;15.466;14.48607;5.2;14.26986;2.5;3.8;7.13493;15.09;8.73;15.1;12.9726;7.2;4.8;10.8;4.2;5.5;15.86;16.5;16.663;13.1;8.86461;5.3;7.78356;17.94543;3.71;16.5;4.1;11.3;13.5;3;9.6;12.6;9.51324;5.4;2;14.44;16.8;9;7.2;10.2;13.15;5.4;15.6;7.95;9;9.6;11.4;10.8;2.65;13.8;7.64;9.6;12.6;17.2;10.7;11.5;17.13;5.7;2.698;13;11.4;12.8;11.7;12;13.40502;13.27;3;16.8;9;1.72968;7.2;8;13.8;12.5;12.6;15.10828;5.65;10.8;7.2;17.72922;8;13.9;15.6;12;5.83767;6.08;13.8;2.7;9.7;10.2;6;11.4;9;10.77;9.35;12.6;5.7;10.5;5;12.92;11.4;4.8;16.8;12;7.2;14.05365;11.45862;12.6;16.57468;15.7;7.13493;13.8;15.352;17.2;5.3;16.43196;15.6;9.6;10.83;13;13.2;3;10.2;5.3;15.32;6.97;16.8;2.698;2.18;6.3;5.4;7.95;5.6;6.1;7.2;14.74;15.99954;4.655;12.9;10.2;10.2;3.5;5.4;15.09;10.203;3.02694;14.53444;17.72922;5.4;16.21575;12.6;2.5;11.4;12.35;9.7;7.2;10;8.36;10.2;11.5;11.4;5;7.2;1.59;4.9;18;7.2;3.1;1.5;16.8;4.8;13.9;6.5;18;1.6;5.2;11.45913;3
floor_3;1;0;0;1;1;1;1;1;1;0;1;0;1;1;1;1;1;1;1;0;1;1;0;1;0;1;1;0;1;0;0;1;1;0;1;1;1;1;1;0;1;1;1;1;0;0;1;;0;0;1;0;1;1;1;1;0;1;0;1;1;1;1;0;0;1;1;1;1;1;1;1;1;1;1;0;1;1;;0;1;1;1;0;1;1;1;1;1;1;1;0;1;1;1;1;1;1;1;1;1;0;0;0;1;1;1;1;1;0;1;0;1;1;1;0;1;0;1;0;1;0;1;1;1;1;1;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;1;1;1;0;1;0;1;1;0;1;0;1;1;0;1;1;0;1;0;1;0;1;1;1;1;1;1;1;0;1;1;0;1;0;0;1;1;;1;1;1;0;1;1;1;1;1;1;1;1;0;1;1;1;1;0;1;1;1;0;1;1;1;1;1;1;0;1;0;1;1;1;1;1;1;1;1;1;0;0;1;1;1;1;1;1;0;1;1;1;0;1;1;1;1;0;1;1;0;0;1;0;1;0;1;0;1;1;1;1;1;0;1;1;1;0;1;1;1;0;1;0;1;1;1;1;0;0;1;1;1;1;1;1;1;0;1;1;0;0;1;;1;1;1;0;1;1;0;1;1;0;1;0;0;1;1;1;0;1;1;1;0;1;0;1;0;1;0;1;0;1;1;1;1;1;1;1;1;0;1;0;1;1;1;0;1;0;1;1;1;1;1;1;1;1;1;1;1;0;0;1;1;0;0;0;1;1;1;1;0;1;0;0;0;1;0;0;0;1;1;1;1;1;1;1;1;1;1;1;0;0;1;1;1;1;0;1;0;1;1;0;0;0;1;1;0;0;0;0;0;1;1;0;1;0;1;1;0;1;1;1;0;1;1;0;1;1;1;1;1;1;1;1;0;1;1;0;1;1;1;1;0;1;1;0;0;1;1;1;1;1;1;0;0;0;0;1;1;1;1;1;1;0;1;0;1;1;1;1;1;1;0;1;1;0;1;0;0;0;1;1;1;1;0;1;0;0;1;0;1;0;1;1;1;1;0;1;0;0;1;0;1;1;0;1;0;1;0;1;1;0;0;0;1;1;1
price_3;31;38;85;62;104;40;32;68;64;37.5;33.5;29;34;67;38;79;97.2;85;36;42;64;30;95;30.5;30;32;33;28;58;27;59;29;75;56;33;115;77;47;63;28;50;34;102;50;39;67;39.3;35;36.5;46;36;97;39;37;35;51;29;140;35;30.5;64;55;46;75;34;96;48;52;28.5;41;68;34;102;36;77;36;170;35;32.5;34;56;42;78;32;53.4;89;43;36;33;37;78;39;100;31;33;135;35;107;140;56;46;27;32;50;63;37;37;37.5;86;33;26;37;31;29;87;40;231;35;33;36;60;63;75;75;34;56;80;40;93;47;70;105;52;33;72;37;63;37;37.5;35;59;31;36.5;29;81;29;33.5;56;360;77;36;34;66;32;95.5;43;30;34;62;46;53;48;48;35;27;50;50;32;46;41;29;60;36;142;31;95;65;29;45;32;29;48;55;93;33.5;65;46;33;79;42;34;108;33;42;59;75;32;78;35;92.2;35;31;69;24.5;29;31;88;32;31;76;490;54;24.5;58;80;83;26;115;35.5;59;62;62;32;46;37;26;165;29;43;63;149;34;40;43;34;33;68;34;90;36;68.5;34;64;36;101;34;26;34;40;71;245;55;30;31;31.5;41.5;48;32;41;61;126;93;43;32;37;27;53;85;36;34;36;32;33;40;30;28.5;133;30;48;98;37.5;44;33;38;50;33.5;31;120;65;38;28;34;45;37;36;42;56;39;26;65;75;55;42;117;37;32;40;26;45.3;34;38;49.5;85;64;32;37;34;200;33;97.2;53;35;25;64;110;45;52;148;47;27;28;110;48.7;28;39;36;105;75;33;85;32;65;72;32.5;100;62;41;80;53;33;61;46;32;28.9;94;33.6;135;45;28;43;38;33;33;34;43;56;50;31;37.2;120;88;35;36;29;25;33;46;86;29;32;48;18;29;33;92;30;42;26;45;33;46;79;32;64;33;93;25.5;36.5;38;43;35;35;36.7;77;28;35.3;65;35;40;80;44;210;120;28;64;51;165;29;26;72;37;120;65;100;33.5;24;50;53;40;38;34;44;120;73;32;32;37;44;33;36;47.5;83;43;36;38.5;48;61.1;35;31;55;80;40;38;45;39;77;33;30;90;50;46;35;46;68;34;28;29.8;87;37.5;49;28;50.4;29;56;38;45;36;28;112;35;42;62;34.5;43;43.9;47;53;38.5;35;57.6;56;32;58;66;68;35;85;56;55;52
totsp_3;30;39;60;60;75;40;34;57;39;44.1;34;37;32;54;53;61;92;52;38;35;64;33;50;31;36;33;35;30;74;38;78;33;52;51;41;79;60;39;54;37;35;38;85;46;35;77;36.5;33;35;57;40;62;44;42;30.3;61;30;68.3;38;30;65;57;38.3;80;34;80;40;56;31;35;57;35;64;35;98;39;76;38;36;45;58;44;93;36;76;73;43;37;35;36;54;43;98;36;35;109;45;88;63;54;46;32;33;55;78;33;29;38;77;39;34;39;31;33;73;49;80;36;33;38;74;80;72;78;37.5;61;40.7;40;76;39;68;100;60;32;60;43;57;35;34;46;50;35;35;31;78;30;36;62;86;60.4;35;32;74;39;76.5;57;39;39;59;41;43;62;38;38;33;38;48;35.5;39;36;39;54;37;116;36;112;58;32;47;36;30.1;60;61.9;75;36;66;38;35;54;44;36;85;34;31;60;67;30;75;43.6;87;33;35;83;32.5;33;33.9;85;32;35;96;118;59;32.5;55;102;74;32;75;39;66;64;44;36;38;44;30;102;35;34.2;51;71.6;33;42;39;35;35;77;28;71;35;53;44;85;36;72;38;32;33;43;80;80;54.4;32;34;32;45;39;35;37;65;87;80;38;37;37;30;63;97;31;34;38;35;43;42;35;29;72;29;54;87;44;54;37.6;33;50;39;38;69;52;35;33;38;44.7;38;45.5;40;67;55;24;52;61;59;35;59.3;41;43;33;32;83;34;38;50;76;67;32;34;36.5;110;38;92;52;41;31;76;100;56;61;98;56;32;32;100;77;34;32;35;80;80;39;80;35;100;80;44.3;84;59;42.7;76;57;39;78;36;35;33;69;30;120;38;33;36;32;35;33;32;45;52;46;38;39;90;64.1;33;35;35;32;33;38;76;41;33;35;28;33;38.7;100;38;66;33;54;39;39;67;36;72;30;107;32;44.6;30;39;30;58;36;89;32;35;65;38;37;51;35;120;64;29;65;58;100;34;28;72;38;82;52;58;37;33;38;66;45;36;42.5;35;85;70;38;39;52;63;35;36;39;78;53.8;31;35;33;69;36;37;34;80;32;35;45;35;81;35;35;79;33;61.5;35;38;67;32;46;37;75;37.2;58;31;82;35;50;39;41;33;31;97;45;38;80;35;38;37;53;43.6;38;30;43.4;44;38;44;55;97;39;60;46.7;56;48
walk_3;1;1;1;0;1;1;1;1;1;0;1;1;1;;0;1;1;1;1;1;1;0;1;1;0;1;0;1;1;1;1;1;1;1;0;1;1;1;0;1;1;0;1;1;1;1;0;1;1;0;1;1;1;0;1;1;0;1;1;1;0;1;1;1;1;1;1;0;1;;1;0;1;1;1;0;1;1;1;1;1;1;1;1;0;1;0;1;1;1;;1;1;;1;1;1;1;1;1;0;1;0;1;0;1;;1;1;0;1;1;1;0;1;1;1;1;0;1;0;0;1;1;0;1;1;1;1;1;0;1;;1;1;1;1;1;1;0;0;1;1;1;0;0;1;0;0;1;0;1;1;1;1;0;1;0;1;1;1;1;1;0;1;1;1;1;1;0;0;1;1;1;0;1;0;1;0;0;1;1;1;1;1;1;1;1;;0;1;1;1;1;1;1;;1;1;1;1;0;1;0;0;1;1;1;1;1;1;0;0;0;0;1;1;1;1;0;0;1;1;1;1;0;1;1;0;1;1;1;0;1;1;1;0;1;1;1;1;;1;0;1;1;1;1;1;0;1;0;1;1;0;1;1;1;1;0;1;1;1;0;1;0;0;1;0;1;0;1;0;0;0;1;1;1;0;1;1;;1;1;1;0;1;1;0;1;1;0;0;0;0;0;1;1;1;1;1;1;1;;1;0;1;1;0;1;1;1;1;1;1;1;1;1;1;1;1;0;0;0;1;1;0;0;1;0;;1;0;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;0;1;1;0;1;1;1;1;1;1;1;1;1;0;1;1;1;0;0;1;0;1;1;1;0;1;1;1;0;0;1;1;0;0;0;1;1;1;;0;1;1;0;0;0;1;1;1;;;1;1;0;1;1;1;1;1;1;1;1;1;1;1;1;1;0;1;1;0;0;1;0;1;1;1;1;1;0;;1;;0;1;1;0;0;1;0;1;1;1;1;0;1;1;1;0;0;0;1;1;1;1;1;1;1;1;1;1;1;0;1;1;1;1;0;0;1;;0;1;0;1;1;1;1;0;1;0;1;1;1;1;0;1;1;1;0;0;1;1;1;1;0;1;0;1;;1;0
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
bal_4;1;1;1;0;1;0;0;0;1;1;1;1;1;1;1;1;1;1;1;1;0;1;0;1;1;1;1;1;1;0;0;0;1;0;1;1;1;1;0;1;1;1;0;0;0;1;0;1;1;1;1;1;1;1;1;0;1;0;0;1;1;1;1;1;1;1;1;1;1;1;1;0;1;1;0;0;1;1;1;0;1;0;0;1;1;1;1;0;1;0;1;0;1;0;1;1;0;0;0;1;1;1;0;1;0;1;1;1;1;1;1;1;1;1;1;1;0;1;0;1;0;0;1;1;1;0;0;1;1;1;1;1;1;1;0;1;1;1;1;1;1;0;1;1;1;1;1;0;1;1;0;1;0;1;0;1;1;1;1;1;0;1;1;0;1;1;1;1;1;1;0;0;0;1;1;0;1;1;1;0;0;0;1;1;1;0;1;0;1;1;1;1;1;1;0;1;0;1;1;1;1;1;1;1;1;1;0;1;1;0;;0;1;1;1;1;1;1;1;0;0;1;1;0;0;1;0;1;1;0;1;1;1;0;1;1;1;1;1;0;1;1;1;;0;1;1;0;1;1;1;1;1;1;0;1;0;1;1;0;1;1;1;1;0;0;0;0;1;1;1;1;0;1;1;1;1;0;0;0;1;0;1;1;1;1;1;1;0;0;0;1;0;1;1;1;0;0;1;1;1;1;1;0;1;1;0;1;1;1;1;1;1;1;1;1;0;1;1;1;1;0;0;1;1;1;0;1;0;0;;1;1;1;1;0;1;1;1;1;0;1;1;1;1;1;1;0;0;1;0;1;1;;1;1;1;1;1;1;0;1;1;0;1;1;1;0;1;0;0;1;1;1;1;;0;1;1;1;1;0;0;0;1;1;1;1;1;0;1;0;1;1;1;1;1;0;1;1;1;0;1;0;1;1;;1;1;0;0;1;0;1;;0;0;0;0;0;1;1;0;1;0;1;1;1;0;0;1;1;0;1;1;1;1;1;1;1;1;1;1;1;0;1;1;1;1;1;1;0;1;1;0;1;1;0;1;1;1;0;1;1;0;1;1;1;1;1;1;1;1;1;1;0;0;1;1;1;1;1;1;1;1;1;1;1;1;0;1;0;1;1;0;1;1;1;1;1
brick_4;0;0;0;1;1;1;0;0;0;0;0;0;1;1;1;0;1;1;1;1;0;0;1;0;0;1;1;1;1;0;;1;0;0;0;0;1;0;0;1;0;0;0;0;1;0;1;1;1;0;0;1;0;0;1;0;1;0;0;0;1;0;1;1;0;0;0;0;0;1;1;0;0;0;1;0;1;0;0;1;0;0;0;0;0;0;1;;0;0;0;1;0;1;1;0;1;0;;0;1;0;0;0;0;0;0;0;0;1;1;0;1;0;1;1;1;0;0;1;0;1;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;1;1;1;1;0;1;1;1;0;0;1;1;0;0;1;1;0;0;1;0;0;0;0;0;1;0;0;0;0;0;1;0;1;0;0;1;0;1;0;0;1;1;0;1;0;0;0;1;1;1;1;0;0;0;0;0;1;0;;0;0;;1;1;0;1;1;;1;0;1;1;0;0;1;0;1;0;0;1;1;0;0;0;1;0;0;0;1;1;;0;0;1;;1;0;0;1;0;0;1;1;1;0;1;1;0;0;1;0;0;0;0;0;1;1;0;0;1;0;1;1;1;1;0;1;0;0;0;0;1;0;1;1;0;1;0;1;0;0;0;1;1;0;0;1;0;1;0;0;0;0;1;0;0;0;1;0;0;0;1;0;1;0;0;0;1;0;0;1;0;1;1;1;1;0;0;0;1;1;;0;0;0;1;0;1;0;1;0;0;0;0;0;0;1;0;1;1;1;0;0;0;;0;0;0;1;1;1;1;0;0;1;0;0;1;0;1;0;1;0;0;0;0;;0;0;1;0;0;0;1;1;0;0;0;0;0;0;1;0;1;1;1;0;1;0;0;1;1;1;0;0;0;0;;1;0;0;0;0;1;0;;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;1;0;1;0;0;0;1;0;1;0;1;0;0;0;0;0;1;0;1;0;1;1;1;0;0;0;1;0;1;0;1;1;0;0;1;1;0;0;0;0;0;1;0;1;0;1;1;0;0;0;1;0;0;1;0;0;0;0;0;0;1;1;0;1;0;0;0;1;0
d2_4;1;0;0;1;1;1;0;0;0;0;0;1;0;1;0;0;0;0;1;1;1;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;1;0;0;0;0;0;1;0;1;1;0;0;0;0;1;0;1;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;1;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;1;0;0;0;1;0;1;0;0;0;0;1;0;0;1;0;0;1;1;0;1;0;0;0;0;0;1;0;0;0;0;0;1;1;0;0;0;0;1;0;1;0;0;0;1;0;1;0;0;0;0;1;1;0;1;0;0;0;1;1;0;0;0;1;0;0;1;0;0;0;0;1;0;0;0;0;1;0;1;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;1;0;1;1;0;0;1;0;0;1;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;1;0;0;0;1;0;0;0;0;1;1;1;1;0;0;0;1;1;0;0;0;0;1;0;0;0;0;0;1;1;0;0;0;1;1;1;1;1;0;0;1;0;0;0;0;0;0;1;1;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;1;0;0;0;1;0;0;0;0;0;1;0;0;1;1;0;0;0;0;0;1;1;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;1;0;0;1;0;0;0;0;0;1;1;0;1;1;0;1;1;0;1;0;1;0;1;1;1;0;1;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;1;0;0;1;0;1;0;0;0;0;1;1;1;0;0;0;1;0;1;0;0;0;0;0;0;1;1;0;1;0;0;0;0;0;1;0;1;0;1;0
d3_4;0;1;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;1;1;0;0;1;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;1;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;1;1;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;1;1;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;1;0;1;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;1;0;1;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;1;0;1;0;0;0;0;0;0;0;1;1;0;0;1;0;0;0;1;0;0;0;1;1;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;1;0;0;1;0;1;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;1;0;0;0;0;0;0;0;1;1;0;1;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;1;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;1;0;0;0;1;1;0;0;0;0;0;0;0;0;1;1;0;1;0;0;0;0;1;0;0;0;0;1;0;1;0;0;0;0;0;1;0;0;0;0;1;1;0;0;0;1;0;0
